CommandName,CenterName,Date,Cause,Location,Overview,total.Humi,total.temp,total.wind,total.rain,total.dew,total.snow
경기도소방재난본부,특수대응단,2013040711,개인질환,정상,"본부상황실로부터 양주시 천보산 정상부근 심정지환자 발생 출동지령 접보후 특수대응단 구급헬기 즉시 출동에 임함./n 특수구조대가 현장 선도착한바 일행이 50분간 심폐소생술 시행중으로 즉각적인 제세동기 심전도 측정결과 무수축상태로 지속적인 심폐소생술 시행하며 헬기 안전이송후 인근 2청사에 대기중인 의정부 금오구급대에 환자 인계후 인원,장비 이상없이 귀대함./n - 환자 : 정현성/남/39세/심정지상태",47,5.5,2.75,0,-5.3,0
경기도소방재난본부,특수대응단,2013040808,일반조난,능선,"본부 상황실 근무자로부터 고양시 북한산 등산 중 넘어지면서 안면부 찰과상, 두부열상, 좌측팔 부상을 입은 요구조자 발생 산악 구조출동 유선 접보 후 헬기 출동하여 현장도착 확인한바 선착한 고양구조대가 현장 응급처치 및 산악용 들것에 결착시켜 놓은 상태. 특수대응단은 호이스트를 이용 안전하게 인양 구조 후 이상없이 귀대함.",69,3.25,2.4,0,-0.8,0
경기도소방재난본부,특수대응단,2013040912,실족추락,정상,"본부상황실로부터 의정부시 사패산 산악사고환자 발생 출동지령 접보후 특수대응단 구급헬기 즉시출동에 임함/n 현장도착한바 관할 구조구급대 선도착하여 응급처치및 들것 결착 완료한상태로 특수구조대 헬기는 호이스트를 이용하여 안전구조후 인근 청사에 대기중인 의정부 금오구급대 환자인계 완료로 인원,장비 이상없이 귀대함./n - 환자 : 김창환/남/62세/좌측발목통증.",34,10.3,6.3,0,-5.5,0
경기도소방재난본부,특수대응단,2013041312,개인질환,능선,"산행중 갑자기 호흡곤란 호소 후 쓰러져 신고한 사항으로 선착 사고지점 약 200M옆에 1차 구급대원이 호이스트 하강하여 현장도착 심폐소생술을 실시, 2차 구조대원은 호이스트 하강하여 장비 투입, 현장 응급처치를 실시하며 들것을 사용하여 호이스트구조 후, 이송중 대원들은 지속적인 CPR을 실시하며 서울 아산병원 응급실로 이송조치 완료후 귀대중 북한산 2차 출동함.",19,14.8,4.5,0,-9,0
경기도소방재난본부,특수대응단,2013041314,개인질환,능선,"가평 운악산 출동 후 귀대 중 2차출동으로 하남시 비행장에서 연료보급후 출동한 사항으로 현장 도착한바 요구조자는 부정맥 환자로 대원은 호이스트 하강후 응급처치와 함께 호이스트 구조 후 56사단으로 이동하여, 신도구급대에 요구조자 김흥수 인계 후 인원,장비 이상없이 귀대함.",18,17.5,5.8,0,-7.9,0
경기도소방재난본부,특수대응단,2013041314,일반조난,능선,본부 상황실로 부터 수원시 광교산 일대 실종자 수색임무 지령받고 헬기 출동하여 수색임무 전개함. /n*임무수행중 풍도 긴급환자 발생으로 현지출동함*,18,17.5,5.8,0,-7.9,0
경기도소방재난본부,특수대응단,2013041415,일반조난,산기타,"본부 상황실 근무자로부터 안양시 삼성산 급자발생 산악구조 접보 즉시 특수대응단 아구스타 헬기 이용하여 신속히 현장으로 이륙 함. 현장 도착한바 안양구조구급대가 선착하여 응급처치를 실시하고 있는 중으로 응급처기 및 들것 결착이 완료될때까지 공중 선회 중 안양 구조구급대로부터 급자 들것 결착완료 접보 후 헬기 재진입하여 호이스트 이용 안전 구조 완료 함. 급자 신속히 주대병원으로 이송조치 및 의료진에게 인계 완료 후 인원,장비 이상없이 귀대 함.",14,10.85,3.3,0,-16.3,0
경기도소방재난본부,특수대응단,2013041418,실족추락,계곡,"본부 상황실로부터 고양 북한산 산악구조 접보즉시 이륙준비 후 이륙하여 현장으로 출동함. 출동중 56사단 헬기장에 대기중인 고양구조대원 2명 동승함. 북한산 위문에 도착하여 고양구조대원 2명, 특수구조대원 2명 하강하여 사고현장으로 이동함. 추락의심으로 보이는 망자추정 요구조자 1명 발견하여 산악용들것 이용 헬기구조 가능한 장소로 이동함. 호이스트이용하여 안전하게 인양 후 56사단 헬기장에 대기중인 고양 구조구급대에 인계 후 안전하게 귀대함.",16,8.45,3.45,0,-16,0
경기도소방재난본부,특수대응단,2013041608,개인질환,능선,본부 상황실로부터 광주 앵자봉 헬기장부근 인명구조 접보즉시 이륙준비 후 이륙하여 출동함. 현장도착하여 항공구조대원 2명 하강하여 의식장애를 호소하는 요구조자 1명 산악용들것에 고정하여 호이스트이용하여 안전하게 인양 후 환자감시 및 산소공급 실시하며 국군수도통합병원으로 이송함.,35,11.6,1.1,0,-3.2,0
경기도소방재난본부,특수대응단,2013041714,실족추락,정상,"본부상황실로부터 수원시 광교산 정상 헬기장부근 환자발생 출동지령 접보후 특수대응단 헬기 즉시 출동에 임함./n 현장도착한바 관할 구조대원 선도착하여 응급처치및 들것결착완료상태로 특수구조대는 호이흐트를 이용하여 환자 1명 안전구조후 인근 월드컵 보조경기장에 대기중인 이의 구급대 환자 인계후 인원,장비 이상없이 귀대함./n -환자 : 최아영/여/54세/좌측발목통증.",41,18.8,3.5,0,6.5,0
경기도소방재난본부,특수대응단,2013042114,개인질환,능선,"출동접보 후 헬기 출동하여 확인한 바 요구조자 김상배를 분당 구급대원이 심폐소생술중으로 1차 구급대원이 호이스트 하강하여 AED실시하여 심실세동 확인되어 Shock 등 응급처치를 실시하며 들것을 사용하여 호이스트 구조 후 지속적이 CPR을 실시하며 분당구청 운동장으로 이동, 분당 수내구급대에 요구조자 인계 후 북한산 인수봉으로 2차 출동함.",20,14.45,3.3,0,-8.5,0
경기도소방재난본부,특수대응단,2013042114,실족추락,능선,"1차 출동 후, 2차 북한산 인수봉 부근 출동한 사항으로 요구조자 김진이 우측발목골절 추정으로 선착한 경찰구조대에서 발목부목고정한 상태로, 1차 구조대원이 호이스트 하강하여, 요구조자 상태확인 후 삼각 요구조자 밸트를 착용하여 호이스트 구조 후 56사 헬기장으로 이동, 고양 신도구급대에 인계후 인원,장비 이상없이 귀대함.",20,14.45,3.3,0,-8.5,0
경기도소방재난본부,특수대응단,2013042312,실족추락,정상,"본부상황실로부터 남양주 불암산 환자발생 출동지령 접보후 특수대응단 헬기 즉시 출동에 임함./n 현장도착한바 관할 구조구급대 선도착하여 들것결착및 응급처치 완료상태로 특수구조대는 호이스트를 이용하여 안전구조후 인근 중앙구조단에 대기중인 별내구급대에 환자 인계 완료로 인원,장비 이상없이 귀대함./n - 환자 : 고인순/여/61세/경상",29,14.35,2.5,0,-3.3,0
경기도소방재난본부,특수대응단,2013042612,실족추락,정상,본부 상황실로부터 안양 삼성산 인명구조 접보즉시 이륙준비하여 이륙 후 현장으로 출동함. 현장 도착한바 안양구조대 선도착하여 요구조자 이송준비 완료한 상태로 호이스트이용하여 안전하게 인양 후 과천정부청사 헬기장에 대기중인 과천구조구급대에 인계함.,38,14.95,3.25,0,0.5,0
경기도소방재난본부,특수대응단,2013042614,실족추락,정상,본부 상황실로부터 고양 북한산 산악구조 접보즉시 이륙분비 후 이륙하여 출동함. 출동중 56사단 헬기장에서 고양 명지병원 의료진 2명 동승하여 출동함. 현장도착한바 경찰산아구조대 선도착하여 요구조자를 인양 가능지역으로 이동한 상태. 항공구조대원 하강하여 산악용들것에 요구조자 결착 후 헬기구조 실시함. 이동중 의료진 환자상태 파악 및 응급처치 실시함. 56사단 헬기장에 대기중인 고양구조구급대에 인계 후 인원장비 이상없이 귀대함.,37,16.2,5,0,0.7,0
경기도소방재난본부,특수대응단,2013042712,실족추락,정상,"본부상황실로부터 고양시 북한산 노적봉부근 하지 개방성골절환자 발생 출동지령 접보후 특수대응단 헬기 즉시 출동에 임함./n 현장도착한바 서울경찰산악구조대 선도착하여 응급처치 완료한 상태로 특수구조대원 1명은 호이스트 하강하여 요구조자 벨트 결착하여 헬기구조 완료후 인근 56사단 헬기장에 대기중인 신도구급대에 환자 1명 인계로 인원,장비 이상없이 귀대함.",29,18,2.45,0,-0.8,0
경기도소방재난본부,특수대응단,2013042713,실족추락,정상,"본부상황실로부터 구리시 아차산 대성암인근 발목부상환자 발생 출동지령 접보후 특수대응단 헬기 즉시 출동에 임함. /n 현장도착한바 관할구조대 선도착하여 응급처치및 들것결착완료상태로 특수대응단은 호이스트 구조완료후 인근에 대기중인 인창구급대에 환자 인계완료로 인원,장비 이상없이 귀대함./n - 환자 : 오윤미/14세/여/발목통증",33,18.75,3.05,0,0.9,0
경기도소방재난본부,특수대응단,2013042812,개인질환,정상,"본부 상황실로부터 고양 북한산 인명구조 접보즉시 이륙준비 후 이륙하여 출동함. 현장 도착한바 경찰산악구조대 선도착하여 호흡,맥박 없는 요구조자에게 제세동기 부착 및 심폐소생술 실시중. 항공구조대원 하강하여 산악용들것으로 이송준비 후 계속 심폐소생술 실시하며 56사단 헬기장에 대기중인 신도구급대에 인계 후 재출동에 임함.",33,18.2,3,0,1.5,0
경기도소방재난본부,특수대응단,2013042813,실족추락,정상,북한산 산악구조 이송중 고양 상황실로부터 북한산 산악구조 재출동 접보함. 심정지환자 이송 마치고 56사단 헬기장에서 즉시 출동함. 현장 도착한바 고양구조대 선도착하여 요구조자 응급처치 및 이송준비 완료함. 호이스트 이용하여 안전하게 인양 후 56사단 헬기장에 대기중인 능곡구급대에 인계 후 안전하게 귀대함.,36,20,3.05,0,3.9,0
경기도소방재난본부,특수대응단,2013042814,실족추락,정상,본부 상황실로 부터 북한산 정상 부근 추락사고 환자 발생 접보 후 3호헬기 즉시 출동함. 현장에 도착한 구조대원은 호이스트로 하강 후 삼각벨트를 이용하여 환자를 안전하게 헬기내로 구조완료 후 56사 헬기장에 대기 중인 고양소방서 구급대에 환자 인계후 인원장비 이상없이 안전 귀대함.,42,20.85,2.8,0,7.3,0
경기도소방재난본부,특수대응단,2013042816,일반조난,산기타,"헬기3호는 북한산 헬기 구조 완료 후 귀대 중 상황실로 부터 안산시 수암산에 환자발생 접보후 즉시 출동함. 현장에 도착한 구조대는 안산구조대가 미리 준비한 환자 들것을 호이스트를 이용하여 헬기내로 안전하게 인양 후 안산대학교 내에 준비된 안산소방서 구급대에 환자 인계후 인원, 장비 이상없이 안전귀대함.",48,21.6,3.6,0,9.4,0
경기도소방재난본부,특수대응단,2013043018,실족추락,정상,아주대병원 환자이송중 본부 상황실로부터 의왕모락산 산악구조 접보함. 환자이송 종료 후 현장으로 출동함. 현장도착한바 의왕구조대 선도착하여 요구조자 응급처치 및 이송준비 완료된 상태로 호이스트 이용하여 안전하게 인양하여 과천정부청사 헬기장에서 과천구조구급대에 인계 후 안전하게 귀대함.,36,16.2,2.55,0,1,0
경기도소방재난본부,특수대응단,2013050111,실족추락,정상,"본부상황실로부터 과천시 관악산 연주대부근 환자1명 발생출동지령 접보후 특수대응단 구급헬기 즉시 출동에 임함./n 현장도착한바 관할 구조,구급대 선도착하여 응급처치 및 들것 결착완료상태로 특수대응단은 산악헬리포트장에 착륙하여 환자1명 탑승시킨후 인근 청사에 대기중인 과천구급대 환자 인계후 인원,장비 이상없이 귀대함./n - 환자 : 정윤석/남/39세/우측종아리근육파열",37,16.4,1.75,0,0.6,0
